0,1,2,3,4,5,6,7,8,9,10,11
126,207,394,3,16,1448,42,1097,97,475,74,1
62,278,129,2696,6699,1312,112,0,0,0,0,0
536,989,1176,13,6,6700,0,0,0,0,0,0
5,119,1127,290,4047,91,75,640,0,0,0,2
192,2037,249,160,12,979,889,28,0,0,0,0
5,19,1237,1732,754,1373,1100,396,0,0,0,2
101,39,420,360,164,3423,100,573,0,0,0,0
29,5,19,1949,703,803,316,1380,110,557,913,2
647,587,712,225,1002,546,2,27,0,0,0,0
10,4933,14,543,297,339,0,0,0,0,0,0
36,204,804,46,710,6701,1301,228,0,0,0,0
5,46,360,4934,1472,2365,323,1545,0,0,0,2
55,3424,128,16,349,0,0,0,0,0,0,2
1045,906,2112,4935,4936,245,88,0,0,0,0,2
3,86,42,6702,96,6703,118,58,0,0,0,1
439,3424,1008,223,423,24,399,525,397,2,8,2
3,184,1215,30,1692,141,680,23,393,0,0,1
1475,2,87,4040,1394,449,50,49,4937,14,105,3
5,66,1029,945,1303,79,1156,3941,1287,0,0,2
54,2006,958,2595,1005,57,0,0,0,0,0,0
1388,1731,2096,554,651,42,2689,516,915,0,0,1
3889,6704,124,66,1871,6705,52,301,70,0,0,0
3,9,116,6706,733,455,2642,33,2345,0,0,1
171,3230,346,726,8,1872,132,1140,802,0,0,2
4006,3425,1942,2,20,29,4048,2,0,0,0,0
661,10,142,2,4,0,0,0,0,0,0,1
616,591,453,785,4938,4049,252,0,0,0,0,2
251,785,380,4050,642,292,97,6707,0,0,0,0
44,120,23,5,917,498,178,0,0,0,0,2
460,53,1830,308,2988,2,32,1116,0,0,0,3
190,2982,4939,4940,4941,1119,2284,55,0,0,0,2
5,2525,1287,1063,3306,38,1184,0,0,0,0,2
1032,1777,580,697,302,2545,1089,14,287,0,0,0
1032,4942,1777,60,25,2,59,348,11,2,4,0
107,112,2394,24,297,0,0,0,0,0,0,0
33,16,465,1058,1141,2,73,4051,0,0,0,3
10,2553,2,4,283,346,178,175,2,0,0,0
115,810,60,25,92,2,22,464,0,0,0,0
10,1587,35,11,2,4,4052,828,890,431,2395,1
3,9,808,134,2,73,2038,6708,245,88,0,1
3,84,901,71,38,69,2988,423,2697,0,0,1
112,43,35,33,4053,1312,6709,0,0,0,0,0
3946,4943,4054,2387,34,721,1126,6,50,0,0,3
3,51,160,44,962,14,26,1645,1061,196,39,1
5,3299,273,944,33,2,27,2268,55,0,0,2
5,19,49,1622,2,4,8,3001,0,0,0,2
33,137,57,39,3965,67,2698,0,0,0,0,0
38,3,63,2,4,2,234,21,117,0,0,1
306,221,618,17,24,32,522,0,0,0,0,1
7,148,41,754,1373,173,136,143,2,4,50,3
10,11,386,33,57,39,76,0,0,0,0,0
948,66,135,2,59,103,16,119,419,0,0,0
4944,3,69,4645,29,554,1842,776,2396,0,0,1
3,9,46,129,37,42,69,737,0,0,0,1
1992,1646,4945,6710,3865,3426,69,639,89,122,0,1
65,340,837,60,11,2,4,25,92,464,0,0
4055,232,676,287,2397,2,257,0,0,0,0,0
318,115,579,2,714,45,1290,498,2,0,0,0
2699,26,30,2398,96,3,0,0,0,0,0,1
3,91,37,58,96,2,4,4741,1619,2182,1600,1
28,106,12,2,4,327,2,0,0,0,0,0
163,26,43,490,244,4946,6,93,1602,0,0,1
318,439,4900,1954,415,6,31,0,0,0,0,0
5,19,150,111,29,23,2,20,32,1647,0,2
288,188,118,1150,3427,4056,21,117,3,0,0,1
3,9,483,8,71,11,10,40,154,0,0,1
418,260,1057,556,169,2,4,1074,64,2,0,0
373,291,2,117,17,24,32,0,0,0,0,2
121,82,1339,2,755,17,6711,4057,83,187,688,1
3,9,253,21,2,4,818,0,0,0,0,1
54,633,110,335,4947,133,2264,0,0,0,0,0
3,91,37,42,2,4,96,0,0,0,0,1
3,106,216,1873,4058,4059,0,0,0,0,0,1
679,2039,1142,1070,4060,1081,3393,173,0,0,0,3
3,151,421,97,69,43,1473,0,0,0,0,1
12,26,30,1099,2,4,1532,831,375,6,3428,1
42,2,162,293,2183,4062,2700,424,56,0,0,1
28,35,12,6712,3002,171,0,0,0,0,0,1
10,189,194,2,4,4063,1583,158,36,204,804,2
1006,1269,2,8,136,134,1155,570,2,4,67,1
1128,713,6713,246,2,20,1028,0,0,0,0,0
2399,1845,66,218,368,2,22,8,0,0,0,3
43,358,3429,3,9,21,8,233,0,0,0,1
5,19,152,1639,1438,1184,385,65,50,4948,48,2
4064,13,4048,1135,2,27,0,0,0,0,0,0
65,340,837,358,379,687,3430,6,289,0,0,0
246,110,2701,6714,1624,6715,5,0,0,0,0,2
217,241,549,1468,202,2,4,2,44,11,652,1
5,6,919,4065,6716,6717,14,900,595,463,3431,2
607,13,60,2,27,163,4066,1039,0,0,0,0
94,6718,784,4067,4068,6719,6720,0,0,0,0,1
38,2651,26,69,89,122,430,138,176,0,0,1
3432,222,105,374,2400,3433,2,2,0,0,0,0
3,9,6721,3003,2380,53,6722,2,2251,0,0,1
251,61,164,100,5,0,0,0,0,0,0,2
1546,1874,6723,11,26,4020,1017,42,1299,0,0,1
4949,119,162,74,2383,248,143,156,6,289,0,1
50,1174,150,2,4,25,92,370,0,0,0,0
3,221,191,435,2,32,2596,0,0,0,0,1
65,84,274,3,3434,543,2240,3435,4950,0,0,1
83,102,473,47,2152,1210,1050,0,0,0,0,0
43,448,218,1512,239,2012,507,0,0,0,0,0
989,1064,858,944,795,1105,413,272,0,0,0,0
98,15,18,1295,180,12,2,4,0,0,0,2
10,35,12,2,4,536,70,36,13,0,0,2
583,6724,6725,6726,124,3,9,0,0,0,0,1
4828,60,149,2,27,1171,464,0,0,0,0,0
3,3436,333,2,234,2,266,0,0,0,0,1
2178,25,92,2,127,348,0,0,0,0,0,0
57,116,3437,33,1023,168,137,39,0,0,0,0
3,9,1937,191,720,2130,0,0,0,0,0,1
13,30,1828,648,4069,26,6,694,0,0,0,1
5,19,4070,152,16,335,3004,288,606,0,0,2
2401,3005,2646,1061,171,650,197,0,0,0,0,2
655,155,384,370,8,284,2,4,0,0,0,0
1117,1648,2643,518,4071,718,840,6,3,0,0,1
29,5,3438,55,2329,0,0,0,0,0,0,2
76,1024,2648,371,23,1831,251,1695,3,9,123,1
312,85,527,2702,182,177,354,32,618,0,0,2
5,30,2184,2,27,55,0,0,0,0,0,2
525,85,2040,8,17,80,32,977,0,0,0,3
10,6727,35,11,47,385,828,3938,0,0,0,1
483,6728,6729,16,3,6,131,16,274,0,0,1
102,47,1000,3,3215,1547,1062,0,0,0,0,1
17,80,525,628,2,187,688,0,0,0,0,1
306,82,85,94,151,538,17,80,0,0,0,3
28,6730,1008,1471,0,0,0,0,0,0,0,3
28,167,458,106,11,2,4,327,2,0,0,0
3,221,383,2,6731,218,2,59,907,0,0,1
7,36,13,172,881,2100,174,3000,1509,2,4,3
3,9,215,2,4,534,3006,768,765,365,0,1
1395,83,2,8,1365,178,161,0,0,0,0,0
452,951,586,2,22,702,470,170,3,9,0,1
10,49,685,2,73,87,6732,891,201,2278,4072,2
728,562,2,612,1248,89,122,0,0,0,0,1
3,9,206,21,687,2375,367,0,0,0,0,1
2402,1017,5,19,14,12,15,32,0,0,0,2
3,201,6733,16,120,56,118,827,16,29,0,1
50,85,414,887,7,41,382,938,0,0,0,3
5,66,843,6734,16,323,6735,231,2,59,0,2
4951,4073,6,641,2403,2,176,0,0,0,0,0
1231,717,75,406,825,2041,1528,0,0,0,0,0
115,61,515,4074,579,540,615,55,0,0,0,2
341,131,83,523,6736,52,305,132,0,0,0,0
172,597,529,1606,1075,1029,714,3439,32,2640,0,3
198,378,2703,288,5,1732,288,606,6,6737,273,2
26,51,14,1852,6738,2143,4075,1673,10,0,0,1
3,3440,237,1927,200,6,93,0,0,0,0,1
83,2,8,1365,178,226,0,0,0,0,0,0
846,2042,940,104,2006,841,228,54,0,0,0,0
3,254,680,3007,6739,0,0,0,0,0,0,1
829,1206,43,376,1052,513,603,365,110,3231,0,1
556,2275,271,701,2,114,3008,2404,56,188,0,1
3,51,2,4,333,346,384,34,0,0,0,1
306,82,118,17,23,270,0,0,0,0,0,3
6740,207,251,6741,729,3,884,6742,2,612,0,1
37,623,58,279,51,2,4,24,6,126,42,1
6743,57,29,5,6744,309,0,0,0,0,0,2
497,3441,663,945,343,2512,4952,729,123,0,0,0
10,1488,154,24,1205,11,0,0,0,0,0,0
28,195,12,107,112,76,0,0,0,0,0,0
3,1548,3009,6,93,84,6745,487,6746,0,0,1
5,101,562,363,762,320,1059,0,0,0,0,2
54,270,648,668,132,39,363,0,0,0,0,0
3,72,146,248,164,21,328,1200,0,0,0,1
4953,182,177,6747,5,505,105,3442,0,0,0,2
3875,1549,5,45,4954,0,0,0,0,0,0,2
1151,3443,2633,55,319,0,0,0,0,0,0,2
7,150,75,1550,2,4,0,0,0,0,0,3
3,9,157,66,21,1264,2,20,0,0,0,1
43,116,3955,2704,596,101,0,0,0,0,0,0
3,578,3790,4076,726,211,316,193,0,0,0,1
50,82,1125,105,2,29,0,0,0,0,0,0
3,86,2,4,740,26,89,122,0,0,0,1
330,2,6748,1306,10,186,7,285,0,0,0,3
3349,1997,3351,1087,313,775,1001,4077,1530,0,0,1
385,6749,587,13,4078,32,823,237,49,140,23,2
4079,281,282,3,2,59,4955,1313,6750,0,0,1
952,2585,3010,2,146,220,277,259,0,0,0,1
299,271,2,4,34,542,1752,2,88,14,363,2
306,82,291,29,172,17,0,0,0,0,0,3
184,136,270,50,2559,2,8,0,0,0,0,2
1207,1576,17,2,4,3221,431,24,32,2,688,2
128,638,17,8,2705,2,688,0,0,0,0,3
125,181,214,710,6751,1076,1356,6,126,0,0,1
3,9,1551,2,59,333,135,813,0,0,0,1
660,85,943,3,4956,245,6752,31,34,0,0,1
1731,6753,6754,4080,336,1926,2,4,8,3,0,1
21,3011,4957,4958,808,6755,1372,0,0,0,0,0
3,9,1738,37,81,6,31,0,0,0,0,1
1223,4959,34,6756,240,2,4,348,0,0,0,0
36,204,985,2405,2349,742,74,822,845,0,0,0
21,796,3,1249,1713,3012,126,0,0,0,0,1
1789,537,421,89,4081,6757,851,201,462,0,0,0
1154,6,196,1626,24,2406,43,0,0,0,0,0
50,85,450,812,17,77,176,0,0,0,0,1
5,994,453,1677,1678,3013,1276,198,378,0,0,2
23,5,19,304,563,438,8,2945,11,431,0,2
131,1396,1176,1417,318,2,0,0,0,0,0,0
673,1054,343,279,326,21,6,289,0,0,0,0
3,9,782,1856,16,21,75,156,589,0,0,1
456,999,287,385,152,2270,827,0,0,0,0,0
379,796,30,1370,6758,344,84,311,8,505,0,1
95,109,83,56,99,40,174,0,0,0,0,0
2185,6759,4960,3014,546,6,3932,0,0,0,0,0
3015,1875,4961,4961,6760,0,0,0,0,0,0,1
3,9,304,563,144,37,26,1977,4962,0,0,1
802,751,928,5,1751,868,3444,17,77,24,0,2
168,137,57,2186,1172,100,590,239,471,0,0,0
870,358,105,437,613,6,616,0,0,0,0,0
414,887,5,19,255,447,144,0,0,0,0,2
5,19,25,215,2,27,503,1753,88,643,2,2
50,82,221,17,77,23,283,0,0,0,0,2
36,3239,302,1020,2,27,105,0,0,0,0,3
28,61,12,6761,394,2244,4963,0,0,0,0,0
2407,162,1454,2542,4964,924,0,0,0,0,0,0
3,9,2,3445,1110,1429,14,424,97,0,0,1
5,19,919,15,18,30,6762,1649,0,0,0,2
2997,2155,418,1754,1594,2,22,0,0,0,0,0
1004,272,602,3016,110,11,455,674,2942,0,0,0
1088,1227,1876,1393,282,800,104,2,59,0,0,0
239,471,57,244,1002,411,2706,555,0,0,0,0
265,696,974,1755,6763,211,0,0,0,0,0,0
3,303,492,120,56,81,0,0,0,0,0,1
14,914,738,541,3215,35,11,2,4,45,0,0
113,642,8,1509,194,2,20,2,1650,138,6764,0
996,275,3,1396,335,1756,0,0,0,0,0,1
54,258,757,110,11,598,57,0,0,0,0,0
95,109,99,331,472,494,40,180,0,0,0,0
10,35,11,14,4965,1312,112,0,0,0,0,0
108,13,1825,1583,416,482,62,574,133,2,64,3
318,1975,423,24,6,4966,0,0,0,0,0,0
730,13,30,1110,2,4,598,57,0,0,0,0
10,106,11,2,4,327,6765,0,0,0,0,1
8,4082,855,194,2,4,302,6766,464,0,0,0
265,696,4967,624,2,59,598,0,0,0,0,0
802,162,238,424,17,77,80,0,0,0,0,2
173,3017,94,671,232,2,4,283,0,0,0,0
3,2408,514,2,27,103,1437,0,0,0,0,1
36,13,440,2,62,449,2579,387,0,0,0,3
258,1048,4956,2880,1006,116,4034,167,0,0,0,0
32,566,8,136,128,1805,134,1476,753,236,0,3
54,630,46,2532,2,20,1171,1146,770,1243,0,0
573,537,1877,565,138,1552,0,0,0,0,0,0
6767,4968,3,358,165,75,796,6,289,0,0,1
329,794,532,6768,2,272,101,0,0,0,0,0
569,635,6769,1521,1614,2967,228,54,0,0,0,0
760,6770,342,826,989,6,31,0,0,0,0,0
1685,2515,660,6771,592,360,88,0,0,0,0,0
7,285,1608,3,17,382,1651,1725,36,0,0,1
89,34,43,2116,6772,84,6773,3446,0,0,0,2
37,69,639,3,554,30,458,2,4,0,0,1
23,94,151,1111,204,804,3,9,144,0,0,1
37,623,58,279,51,2,4,153,6,975,767,1
2707,6774,275,3,1239,56,4083,0,0,0,0,1
28,35,11,2,4,521,2,0,0,0,0,0
102,47,569,36,1466,5,212,13,130,0,0,2
1552,420,1185,739,33,4969,809,742,3018,989,0,0
3447,225,1250,904,1041,6775,55,0,0,0,0,2
3,9,3448,287,385,4084,6776,6,347,0,0,1
1314,188,729,136,699,6,70,0,0,0,0,0
3,35,21,170,3019,306,452,619,2,22,0,1
184,574,8,62,2,0,0,0,0,0,0,3
101,487,288,303,6777,2,20,5,0,0,0,2
4085,205,1532,2,22,291,4086,1315,0,0,0,3
467,60,2,22,25,92,1305,0,0,0,0,0
874,2181,256,25,2,59,2,234,12,2,4,0
10,414,887,5,19,824,658,47,32,324,1407,2
3,9,38,26,63,2,4,2409,21,117,0,1
31,6778,37,42,1206,1531,3,0,0,0,0,1
5,2708,2,22,1410,52,54,13,0,0,0,2
5,19,35,216,6779,3020,2257,2849,1234,0,0,2
5,19,1268,996,220,809,1924,2410,0,0,0,2
3,317,171,1071,393,37,6,846,4087,0,0,1
3,4088,135,23,153,337,0,0,0,0,0,1
452,619,208,117,3,14,2,59,409,6,301,1
28,63,200,1781,4970,1413,2,0,0,0,0,1
28,12,391,100,330,2,460,76,0,0,0,0
822,845,45,8,4089,1298,136,128,0,0,0,2
102,47,436,113,456,5,107,468,123,0,0,2
183,797,920,30,1700,7,6,557,913,0,0,3
50,1174,256,232,2,4,25,92,2,0,0,0
262,817,2915,1316,193,0,0,0,0,0,0,0
321,3021,2354,3264,3,383,79,703,2905,0,0,1
76,6780,3449,4971,12,856,1801,129,25,2947,3,1
10,106,11,2,4,2026,2,73,87,0,0,0
825,1528,1937,1582,2939,54,0,0,0,0,0,0
1475,485,62,2,108,296,78,65,7,0,0,3
28,35,12,2,4,4090,446,997,0,0,0,0
3022,4972,4973,349,55,0,0,0,0,0,0,2
54,965,101,313,91,1757,2709,2,4,0,0,0
722,428,2618,4974,900,943,329,0,0,0,0,1
631,635,1243,661,1247,243,39,0,0,0,0,0
14,198,325,3,9,1317,2899,931,0,0,0,1
428,125,89,122,6781,43,4967,4975,492,0,0,1
83,1415,416,79,2569,113,759,0,0,0,0,0
10,5,19,450,1418,3340,1524,324,1407,0,0,2
3,6,1548,74,69,742,1044,3450,0,0,0,1
3,9,931,171,42,1638,37,3400,0,0,0,1
5,6782,55,225,2187,2,114,0,0,0,0,2
10,195,12,501,90,490,76,0,0,0,0,0
31,1318,4976,1703,131,53,4977,0,0,0,0,0
65,340,992,383,2,8,176,5,4978,0,0,2
94,151,191,3023,720,2130,6783,73,4051,0,0,0
2411,6,325,53,1624,16,1496,4979,442,0,0,1
3,9,43,4980,70,124,121,440,6,4091,0,1
5,19,49,937,504,165,4092,6,4091,0,0,2
212,13,500,6784,2,22,8,316,2043,0,0,0
47,867,3,351,261,1211,1223,3451,24,0,0,1
1077,985,2,73,6785,6786,16,6787,0,0,0,0
62,1748,6788,2,20,117,2,272,43,0,0,0
104,4093,482,62,2188,6789,1015,0,0,0,0,3
3,758,157,1573,143,1377,413,791,1473,0,0,1
8,5,141,4094,479,12,38,6,50,0,0,2
10,61,11,2,4,1208,353,76,0,0,0,0
1395,430,701,138,534,692,559,1225,3024,11,0,0
251,61,52,2864,100,190,1063,190,1440,3,0,1
12,2,4,90,634,2,1262,7,16,54,0,3
1371,412,13,4095,2,22,4981,88,0,0,0,0
373,85,569,329,17,80,0,0,0,0,0,2
1488,771,247,3452,315,6790,3,4096,258,0,0,1
3,9,6791,186,171,378,2710,1805,31,0,0,1
5,30,223,18,1407,733,1234,37,69,685,0,2
3,91,37,58,2,4,42,2,4,308,227,1
37,42,1186,2,1878,186,126,0,0,0,0,1
1198,137,57,39,51,2,20,0,0,0,0,0
5,19,50,84,33,385,23,4982,225,1879,0,2
10,11,352,903,112,274,130,0,0,0,0,0
126,1318,6792,16,75,43,170,442,0,0,0,1
3,91,598,57,916,2510,740,1140,0,0,0,1
7,41,894,1652,79,4097,1878,6,2189,0,0,3
1647,569,7,2593,0,0,0,0,0,0,0,3
3,542,2190,391,393,100,54,0,0,0,0,1
10,189,2,4,235,229,1409,175,159,5,19,2
31,6793,70,57,355,1880,0,0,0,0,0,0
99,95,109,551,12,40,180,0,0,0,0,0
101,1605,2,22,592,5,0,0,0,0,0,2
76,3,9,155,275,504,1223,2302,48,1282,2336,1
107,112,49,486,263,6,821,0,0,0,0,0
10,499,1136,374,559,2516,331,12,0,0,0,0
592,1881,356,601,2,27,266,0,0,0,0,0
131,627,240,2,4,37,2013,69,0,0,0,1
10,61,12,183,49,2022,6796,552,1358,51,2,1
3453,1123,104,3250,363,3454,79,13,0,0,0,3
5,19,3455,905,4098,1138,273,1250,33,604,0,2
312,561,238,8,17,80,32,0,0,0,0,2
10,189,3025,16,210,39,416,76,0,0,0,1
2412,55,980,2918,736,0,0,0,0,0,0,2
145,51,2,687,263,2,4,554,2413,0,0,1
3456,583,397,380,193,0,0,0,0,0,0,1
154,1959,2706,125,89,122,1877,2,715,3026,0,1
2707,86,37,848,2,4,275,4099,190,1264,0,1
43,1317,2044,2180,6,596,132,0,0,0,0,0
23,345,377,113,618,176,0,0,0,0,0,2
36,280,682,12,2,4,90,2,6,139,786,0
2675,2711,615,675,4983,4100,5,0,0,0,0,2
260,108,48,2,4,6797,2,22,4984,0,0,0
1045,906,10,1439,352,1643,1021,6798,0,0,0,1
483,1216,417,6799,3902,3457,2712,2713,0,0,0,0
298,935,358,74,299,5,19,1026,350,97,439,2
42,1299,38,229,4985,145,687,0,0,0,0,1
15,18,11,2,4,45,68,0,0,0,0,2
1062,1642,124,66,21,3304,50,0,0,0,0,0
37,1757,6800,236,14,2191,257,11,0,0,0,0
641,4101,128,0,0,0,0,0,0,0,0,0
3,9,35,33,4102,26,516,598,0,0,0,1
10,118,147,11,3298,431,1291,1529,2519,29,63,2
3,195,147,12,14,140,2,59,1372,39,0,1
3,72,146,248,1799,6801,1360,3308,0,0,0,1
3,9,596,960,84,1051,43,393,1206,709,0,1
78,7,36,13,108,3458,2,4,473,64,0,3
4986,49,134,6802,6,31,16,627,93,3,0,1
300,412,63,2,4,2,186,599,0,0,0,0
217,241,3,4103,125,89,122,0,0,0,0,1
986,2714,13,1758,4104,830,4105,0,0,0,0,1
10,35,11,2,4,2,87,0,0,0,0,2
338,581,339,4106,2353,4987,5,0,0,0,0,2
477,1519,349,55,51,2,0,0,0,0,0,2
3,1882,21,139,923,452,619,3417,2,22,0,1
6803,1581,157,66,379,2,243,2543,429,0,0,0
3,142,758,33,4988,4989,39,0,0,0,0,1
438,2,8,1242,2,721,32,4107,1121,971,1357,1
684,763,764,4108,1195,2,20,5,0,0,0,2
1121,219,183,2095,52,6,93,0,0,0,0,0
7,196,3027,2,22,38,4990,0,0,0,0,3
752,676,71,175,236,2,0,0,0,0,0,0
3,46,42,96,11,2,4,771,0,0,0,1
7,41,203,2,27,154,379,50,1174,2248,0,3
50,853,417,8,17,576,895,2045,159,0,0,1
382,938,83,2,523,8,2046,176,0,0,0,2
825,2041,448,2192,187,1066,0,0,0,0,0,0
7,3028,41,66,140,334,4991,23,0,0,0,3
10,499,1136,374,331,12,40,180,0,0,0,0
286,3286,731,2,2120,2,114,0,0,0,0,0
7,86,2,4,405,129,90,2,84,28,2,3
514,2,6804,6805,6806,2345,0,0,0,0,0,0
233,1546,2,27,8,2,114,0,0,0,0,0
31,2636,274,115,121,0,0,0,0,0,0,0
7,41,6807,884,183,4992,4109,6,289,0,0,3
5,19,35,33,254,4993,1216,2005,55,0,0,2
95,109,99,331,12,14,160,11,1484,0,0,0
4110,1290,6808,116,2161,2,27,315,0,0,0,3
3,267,6809,4994,2047,124,588,0,0,0,0,1
3,9,2297,10,718,195,459,0,0,0,0,1
5,19,116,4822,220,1234,365,52,1984,735,0,2
10,643,2,4,1129,2327,14,158,391,6810,3459,2
28,106,12,2,4,327,2,0,0,0,0,0
825,2041,1528,48,6811,2,22,0,0,0,0,0
5,806,2,20,317,252,4111,0,0,0,0,2
3,30,1099,56,42,2,4,0,0,0,0,1
373,85,411,8,17,77,80,0,0,0,0,0
4995,3966,6812,2715,57,4996,387,0,0,0,0,0
3,806,2,27,310,139,2,114,0,0,0,1
497,2048,14,287,65,782,508,48,8,284,2,0
70,5,905,1621,725,52,6813,453,0,0,0,2
190,830,6814,108,2193,44,1653,6815,0,0,0,3
79,4997,125,3029,2531,45,0,0,0,0,0,0
7,41,196,1002,125,2,495,498,178,0,0,3
3,6,4112,4998,1042,3030,0,0,0,0,0,1
4113,754,965,317,111,4999,69,6816,3,9,0,1
31,3,166,2,2316,2414,492,3031,677,101,0,1
98,15,18,356,154,224,2,4,0,0,0,2
95,109,83,5000,99,40,154,0,0,0,0,0
212,13,1307,11,2,4,175,74,8,4851,115,3
345,3460,17,8,159,5001,10,0,0,0,0,2
99,832,95,109,331,472,494,40,154,0,0,0
10,35,12,2,4,2,87,0,0,0,0,1
297,245,1311,3,892,53,2403,446,2194,0,0,1
120,56,3,3461,1425,0,0,0,0,0,0,1
172,60,25,92,2,127,759,0,0,0,0,3
7,41,169,78,357,711,254,666,2415,652,62,3
314,610,194,2008,17,77,80,32,187,8,2358,1
219,183,6817,206,48,6818,625,0,0,0,0,0
3,994,532,2716,14,996,615,0,0,0,0,1
373,85,1577,3,1617,1618,2155,17,77,24,0,1
2046,2851,2325,377,1617,1618,17,77,230,0,0,1
1121,5002,1746,2309,4105,6819,4114,2195,3,0,0,1
7,41,91,75,406,1751,4115,2,4,0,0,3
7,41,561,1119,694,32,49,1008,0,0,0,3
7,203,2,29,103,16,119,419,0,0,0,3
31,1386,939,67,1296,543,6820,0,0,0,0,0
3,9,371,23,2,29,40,180,2,0,0,1
25,1753,88,233,2,4,2416,2,0,0,0,1
4116,603,6821,953,5003,323,0,0,0,0,0,1
10,12,1001,6822,1813,1168,0,0,0,0,0,0
243,552,150,25,92,2,4,1039,0,0,0,0
10,5,19,182,177,354,8,1735,40,1469,0,2
2049,313,3462,239,3883,5004,99,0,0,0,0,0
1455,788,4117,1866,252,1650,13,0,0,0,0,2
28,12,2,4,35,364,2,352,1071,0,0,0
7,41,203,2,27,154,379,50,1174,2248,0,3
5,19,286,644,255,447,144,34,359,0,0,2
3,72,146,248,21,139,6823,1854,0,0,0,1
3,196,1110,2,22,237,37,58,0,0,0,1
539,207,1064,1014,692,1141,0,0,0,0,0,0
3,6,332,1487,2,3372,170,1319,2,234,2,1
7,148,281,33,1883,2,4,1513,188,0,0,3
1615,663,2883,13,291,2050,3463,0,0,0,0,1
921,6,2158,274,817,483,897,0,0,0,0,0
1194,210,2,4,2,2122,132,0,0,0,0,0
3,9,271,2,4,1187,96,360,153,390,161,1
5,19,557,913,208,2717,2,20,55,0,0,2
3,281,282,21,275,3464,6824,2,59,0,0,1
8,3,2291,2,4,44,962,152,6825,618,0,1
318,2346,225,2161,784,2718,2603,0,0,0,0,0
439,2246,3465,1347,32,2,721,8,1827,5005,0,2
10,844,35,11,891,62,0,0,0,0,0,1
6826,5006,34,6827,3466,52,93,3,9,0,0,1
318,43,6828,2,20,67,709,0,0,0,0,0
10,499,195,11,2,4,3270,1391,431,0,0,2
3,6829,218,750,603,113,0,0,0,0,0,1
31,2683,3467,58,86,2696,2719,1273,0,0,0,1
192,6,2094,225,2892,132,47,2,153,0,0,0
3830,1803,2,6830,4118,5007,1194,0,0,0,0,0
3,9,1018,1124,52,70,393,43,253,0,0,1
491,13,46,1884,6831,6832,236,0,0,0,0,0
446,1539,55,2720,1346,709,3412,0,0,0,0,2
6833,85,411,8,17,77,161,0,0,0,0,1
412,150,153,235,2,4,6,599,0,0,0,0
209,15,18,11,8,5,284,6834,10,0,0,2
5,399,3974,217,241,1619,349,0,0,0,0,2
713,299,3032,246,179,378,0,0,0,0,0,2
299,455,6835,594,211,2,0,0,0,0,0,2
3,9,407,5008,188,621,796,0,0,0,0,1
28,12,575,70,1941,168,137,0,0,0,0,0
530,155,5009,511,2,22,0,0,0,0,0,0
10,61,11,392,621,137,39,57,0,0,0,0
661,10,142,2,4,0,0,0,0,0,0,2
3,502,624,2,27,36,13,0,0,0,0,1
184,689,40,227,16,120,435,0,0,0,0,0
456,35,12,2,4,343,6836,2044,441,0,0,3
184,34,4119,52,93,5,0,0,0,0,0,2
511,46,135,2,22,103,16,119,419,0,0,0
442,5010,120,56,3,9,6837,5011,49,2382,0,1
1078,1078,565,4120,14,1477,6838,2417,0,0,0,0
3,455,954,4121,89,122,364,6839,6,93,0,1
6840,455,4122,84,228,34,3033,1397,0,0,0,0
10,671,5012,224,910,5,833,828,890,0,0,2
318,115,579,1654,415,1470,230,0,0,0,0,0
3,65,425,295,185,8,0,0,0,0,0,1
1330,46,2,73,978,1146,6841,2377,0,0,0,0
7,41,85,23,5013,422,111,1415,2,0,0,3
361,749,421,533,2721,307,435,0,0,0,0,0
17,971,1357,2,755,6842,159,6843,2,721,0,2
5,51,160,374,14,24,5014,0,0,0,0,2
304,149,2,234,38,51,2,4,0,0,0,1
95,109,83,56,99,40,180,0,0,0,0,0
39,852,2034,6,307,692,6844,228,375,0,0,0
1214,1267,155,2,4,75,2,1699,0,0,0,0
7,36,622,2,1885,124,6845,0,0,0,0,3
490,678,171,30,519,6846,6,4123,6847,0,0,0
722,1637,399,5,76,867,0,0,0,0,0,2
1886,3034,12,2,4,25,92,464,0,0,0,0
172,1690,6848,2,117,48,6,2196,70,0,0,3
1192,1193,2418,801,591,57,0,0,0,0,0,0
5,116,1092,469,38,15,2,550,0,0,0,2
102,47,1274,212,13,3,2197,2938,0,0,0,1
1577,4124,304,563,6849,444,10,0,0,0,0,1
345,4125,17,77,80,32,417,977,0,0,0,2
583,4112,2198,319,0,0,0,0,0,0,0,1
2178,60,25,2,20,67,64,0,0,0,0,0
144,79,36,204,255,304,812,0,0,0,0,0
123,264,3468,3035,435,437,5015,0,0,0,0,0
6850,1268,1755,3469,5016,970,1427,0,0,0,0,0
42,5017,549,2,839,355,293,3,9,6,616,1
94,151,1111,48,97,188,1366,6851,0,0,0,0
296,732,2,36,1966,14,29,1110,2,4,175,3
7,196,6852,1070,721,1126,0,0,0,0,0,3
1144,1797,475,1065,2,1699,0,0,0,0,0,0
8,414,855,445,514,2,20,8,5,0,0,2
182,177,354,48,1494,727,2,22,0,0,0,0
98,15,18,1887,24,12,2,4,45,68,0,2
3036,13,1300,2,73,1160,3035,283,0,0,0,0
540,115,1016,779,1233,3037,2,0,0,0,0,0
1340,354,2051,855,29,5,19,886,32,2,395,2
3,9,365,187,926,120,23,0,0,0,0,1
